2026-05-17 18:20:36 | ERROR    | ayumi.pid_guard | Another forward test process is running (PID 720166). Refusing to start. Kill it first or remove /home/TacoPants/projects/Ayumi/data/forward_test.pid.
2026-05-17 21:38:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=220 tps=0.00 bars=4 signals=0 trades=0 balance=10000.00 uptime=5161s
2026-05-17 21:38:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=5281s
2026-05-17 21:39:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=229 tps=0.47 bars=6 signals=0 trades=0 balance=10000.00 uptime=10982s
2026-05-17 21:39:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=228 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:39:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=229 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:39:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=228 tps=0.47 bars=4 signals=0 trades=0 balance=10000.00 uptime=5221s
2026-05-17 21:39:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=5341s
2026-05-17 21:40:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=243 tps=1.50 bars=6 signals=0 trades=0 balance=10000.00 uptime=11042s
2026-05-17 21:40:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=242 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:40:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=243 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:40:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=242 tps=1.50 bars=4 signals=0 trades=0 balance=10000.00 uptime=5281s
2026-05-17 21:40:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=5401s
2026-05-17 21:41:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=253 tps=0.43 bars=6 signals=0 trades=0 balance=10000.00 uptime=11102s
2026-05-17 21:41:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=252 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:41:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=253 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:41:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=252 tps=0.43 bars=4 signals=0 trades=0 balance=10000.00 uptime=5341s
2026-05-17 21:41:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=5461s
2026-05-17 21:42:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=259 tps=0.00 bars=6 signals=0 trades=0 balance=10000.00 uptime=11162s
2026-05-17 21:42:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=258 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:42:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=259 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:42:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=258 tps=0.00 bars=4 signals=0 trades=0 balance=10000.00 uptime=5401s
2026-05-17 21:42:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=5521s
2026-05-17 21:43:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=266 tps=0.91 bars=6 signals=0 trades=0 balance=10000.00 uptime=11222s
2026-05-17 21:43:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=269 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:43:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=270 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:43:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=269 tps=0.83 bars=4 signals=0 trades=0 balance=10000.00 uptime=5461s
2026-05-17 21:43:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=5581s
2026-05-17 21:44:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=290 tps=1.49 bars=6 signals=0 trades=0 balance=10000.00 uptime=11282s
2026-05-17 21:44:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=291 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:44:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=293 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:44:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=293 tps=1.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=5521s
2026-05-17 21:44:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=5641s
2026-05-17 21:45:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=313 tps=0.70 bars=6 signals=0 trades=0 balance=10000.00 uptime=11342s
2026-05-17 21:45:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=312 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:45:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=313 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:45:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=312 tps=0.70 bars=4 signals=0 trades=0 balance=10000.00 uptime=5581s
2026-05-17 21:45:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=5701s
2026-05-17 21:46:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=324 tps=0.00 bars=6 signals=0 trades=0 balance=10000.00 uptime=11402s
2026-05-17 21:46:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=323 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:46:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=324 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:46:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=323 tps=0.00 bars=4 signals=0 trades=0 balance=10000.00 uptime=5641s
2026-05-17 21:46:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=5761s
2026-05-17 21:47:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=331 tps=0.36 bars=6 signals=0 trades=0 balance=10000.00 uptime=11462s
2026-05-17 21:47:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=332 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:47:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=333 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:47:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=332 tps=0.54 bars=4 signals=0 trades=0 balance=10000.00 uptime=5701s
2026-05-17 21:47:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=5821s
2026-05-17 21:48:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=342 tps=1.05 bars=6 signals=0 trades=0 balance=10000.00 uptime=11522s
2026-05-17 21:48:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=342 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:48:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=343 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:48:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=342 tps=0.00 bars=4 signals=0 trades=0 balance=10000.00 uptime=5761s
2026-05-17 21:48:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=5881s
2026-05-17 21:49:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=362 tps=0.46 bars=6 signals=0 trades=0 balance=10000.00 uptime=11582s
2026-05-17 21:49:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=361 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:49:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=362 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:49:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=361 tps=0.46 bars=4 signals=0 trades=0 balance=10000.00 uptime=5821s
2026-05-17 21:49:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=5941s
2026-05-17 21:50:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=368 tps=6.68 bars=6 signals=0 trades=0 balance=10000.00 uptime=11642s
2026-05-17 21:50:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=367 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:50:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=368 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:50:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=367 tps=6.68 bars=4 signals=0 trades=0 balance=10000.00 uptime=5881s
2026-05-17 21:50:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=6001s
2026-05-17 21:51:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=371 tps=0.00 bars=6 signals=0 trades=0 balance=10000.00 uptime=11702s
2026-05-17 21:51:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=370 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:51:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=371 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:51:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=370 tps=0.00 bars=4 signals=0 trades=0 balance=10000.00 uptime=5941s
2026-05-17 21:51:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=6061s
2026-05-17 21:52:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=374 tps=6.62 bars=6 signals=0 trades=0 balance=10000.00 uptime=11762s
2026-05-17 21:52:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=373 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:52:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=374 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:52:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=373 tps=6.63 bars=4 signals=0 trades=0 balance=10000.00 uptime=6001s
2026-05-17 21:52:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=6121s
2026-05-17 21:53:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=383 tps=0.77 bars=6 signals=0 trades=0 balance=10000.00 uptime=11822s
2026-05-17 21:53:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=383 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:53:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=384 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:53:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=383 tps=0.34 bars=4 signals=0 trades=0 balance=10000.00 uptime=6061s
2026-05-17 21:53:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=6181s
2026-05-17 21:54:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=401 tps=0.00 bars=6 signals=0 trades=0 balance=10000.00 uptime=11882s
2026-05-17 21:54:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=402 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:54:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=403 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:54:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=402 tps=1.19 bars=4 signals=0 trades=0 balance=10000.00 uptime=6121s
2026-05-17 21:54:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=6241s
2026-05-17 21:55:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=417 tps=0.40 bars=6 signals=0 trades=0 balance=10000.00 uptime=11942s
2026-05-17 21:55:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=417 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:55:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=418 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:55:58 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=417 tps=0.32 bars=4 signals=0 trades=0 balance=10000.00 uptime=6181s
2026-05-17 21:55:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=6301s
2026-05-17 21:56:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=427 tps=0.00 bars=6 signals=0 trades=0 balance=10000.00 uptime=12002s
2026-05-17 21:56:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=426 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:56:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=427 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:56:58 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=426 tps=0.00 bars=4 signals=0 trades=0 balance=10000.00 uptime=6241s
2026-05-17 21:56:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=6361s
2026-05-17 21:57:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=494 tps=1.81 bars=6 signals=0 trades=0 balance=10000.00 uptime=12062s
2026-05-17 21:57:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=503 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:57:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=505 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:57:58 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=504 tps=2.04 bars=4 signals=0 trades=0 balance=10000.00 uptime=6301s
2026-05-17 21:57:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=6421s
2026-05-17 21:58:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=546 tps=0.46 bars=6 signals=0 trades=0 balance=10000.00 uptime=12122s
2026-05-17 21:58:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=546 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:58:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=547 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:58:58 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=546 tps=0.40 bars=4 signals=0 trades=0 balance=10000.00 uptime=6361s
2026-05-17 21:58:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=6481s
2026-05-17 21:59:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=549 tps=0.00 bars=6 signals=0 trades=0 balance=10000.00 uptime=12182s
2026-05-17 21:59:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=550 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:59:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=551 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:59:58 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=550 tps=5.02 bars=4 signals=0 trades=0 balance=10000.00 uptime=6421s
2026-05-17 21:59:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=6541s
2026-05-17 22:00:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=615 tps=0.91 bars=6 signals=0 trades=0 balance=10000.00 uptime=12242s
2026-05-17 22:00:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=616 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 22:00:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=618 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 22:00:58 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=617 tps=0.90 bars=4 signals=0 trades=0 balance=10000.00 uptime=6481s
2026-05-17 22:00:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=6601s
2026-05-17 22:01:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=702 tps=0.60 bars=6 signals=0 trades=0 balance=10000.00 uptime=12302s
2026-05-17 22:01:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=710 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 22:01:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=711 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 22:01:58 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=712 tps=2.64 bars=4 signals=0 trades=0 balance=10000.00 uptime=6541s
2026-05-17 22:01:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=6661s
2026-05-17 22:02:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=762 tps=1.22 bars=6 signals=0 trades=0 balance=10000.00 uptime=12362s
2026-05-17 22:02:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=764 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 22:02:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=765 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 22:02:58 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=766 tps=0.88 bars=4 signals=0 trades=0 balance=10000.00 uptime=6601s
2026-05-17 22:02:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=6721s
2026-05-17 22:03:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=811 tps=0.88 bars=6 signals=0 trades=0 balance=10000.00 uptime=12422s
2026-05-17 22:03:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=812 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 22:03:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=813 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 22:03:58 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=813 tps=1.06 bars=4 signals=0 trades=0 balance=10000.00 uptime=6661s
2026-05-17 22:03:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=6781s
2026-05-17 22:04:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=863 tps=0.86 bars=6 signals=0 trades=0 balance=10000.00 uptime=12482s
2026-05-17 22:04:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=865 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 22:04:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=866 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 22:04:58 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=867 tps=1.20 bars=4 signals=0 trades=0 balance=10000.00 uptime=6721s
2026-05-17 22:04:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=6841s
2026-05-17 22:05:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=910 tps=1.18 bars=6 signals=0 trades=0 balance=10000.00 uptime=12542s
2026-05-17 22:05:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=910 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 22:05:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=912 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 22:05:58 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=911 tps=9.53 bars=4 signals=0 trades=0 balance=10000.00 uptime=6781s
2026-05-17 22:05:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=6901s
2026-05-17 22:06:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=957 tps=1.21 bars=6 signals=0 trades=0 balance=10000.00 uptime=12602s
2026-05-17 22:06:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=957 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 22:06:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=958 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 22:06:58 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=957 tps=0.72 bars=4 signals=0 trades=0 balance=10000.00 uptime=6841s
2026-05-17 22:06:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=6961s
2026-05-17 22:07:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=1005 tps=1.83 bars=6 signals=0 trades=0 balance=10000.00 uptime=12662s
2026-05-17 22:07:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=1007 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 22:07:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=1008 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 22:07:58 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=1007 tps=1.90 bars=4 signals=0 trades=0 balance=10000.00 uptime=6901s
2026-05-17 22:07:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=7021s
2026-05-17 22:08:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=1071 tps=1.29 bars=6 signals=0 trades=0 balance=10000.00 uptime=12722s
2026-05-17 22:08:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=1071 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 22:08:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=1072 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 22:08:58 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=1072 tps=0.43 bars=4 signals=0 trades=0 balance=10000.00 uptime=6961s
2026-05-17 22:08:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=7081s
